1s,2s,3s,4s,5s,6s,7s,8s,9s,10s,appliance
1.77426,0.20248,0.92544,0.44374,1.67995,2.58693,1.47628,1.80554,1.92369,2.92928,Monitor
52.16608,51.74969,53.62388,50.38064,53.17205,53.32625,50.95005,53.56109,52.28577,53.32262,Electric Fan
54.02099,57.69038,43.19177,52.1185,68.44001,52.22842,60.39593,44.41863,48.1916,59.50587,Laptop Charger
7.74019,8.36767,9.06985,9.88072,9.92986,6.31089,8.12914,8.42479,7.26055,5.29,Desk Lamp
0.11604,0.61782,0.91109,0.44852,0.34974,0.0143,0.71071,0.00763,1.78366,0.34504,Phone Charger
3.42438,1.2887,0.56935,0.05162,1.87408,1.86787,1.37315,1.90511,3.61651,0.20966,Monitor
51.03941,52.81609,52.6202,52.75249,52.21546,51.25035,51.32426,54.19232,52.62387,52.81364,Electric Fan
44.91658,58.30968,47.79268,56.80025,54.58121,44.78097,55.70499,51.30923,47.57721,56.56693,Laptop Charger
6.26499,6.09871,8.0711,8.97108,4.20935,9.46779,11.00428,9.301,6.85227,8.84392,Desk Lamp
0.44724,1.07489,0.54156,0.874,0.25973,0.42969,0.84356,0.59707,1.64519,1.96386,Phone Charger
0.44374,0.54851,1.99159,2.46291,1.4827,0.87737,1.30173,1.11135,0.05075,0.07369,Monitor
51.32801,51.66758,50.98908,51.21775,53.20972,52.48393,52.21423,51.41558,51.69123,50.68498,Electric Fan
50.72671,47.17808,58.50291,53.04854,44.29309,61.2275,57.77151,49.24756,66.26099,40.40287,Laptop Charger
8.46143,7.24753,9.94496,4.92483,5.03924,8.0337,6.35209,9.76685,5.11834,9.05013,Desk Lamp
0.82322,0.01495,0.41563,0.37686,0.42945,0.04061,1.30824,0.94549,0.39802,0.67296,Phone Charger
0.33463,0.87737,0.20248,2.10801,2.55161,2.98074,0.54156,1.89271,1.64835,2.98074,Monitor
52.08327,49.26828,49.87895,52.70842,53.53571,51.67007,51.6327,51.23781,52.81486,52.39047,Electric Fan
54.75167,48.08998,54.13546,49.23784,44.23586,58.30011,48.48361,49.56344,57.29076,43.02795,Laptop Charger
4.74403,8.38401,7.0861,7.07733,6.51591,7.65547,5.86498,7.2171,5.51764,9.08166,Desk Lamp
2.33771,0.46827,1.92679,0.16655,0.17015,0.96483,0.6764,1.35047,0.3698,0.75078,Phone Charger
0.96483,0.90435,0.2669,1.01165,0.49974,0.79605,0.34504,1.82427,0.55546,1.61032,Monitor
51.69496,51.39432,50.28139,51.98425,51.20395,52.58462,52.72924,53.41472,53.83478,50.25592,Electric Fan
51.25348,56.92092,43.04024,51.87701,76.52402,46.30266,51.1889,58.81074,40.46591,50.10541,Laptop Charger
6.71851,5.87439,8.92746,7.29957,7.34282,5.71363,7.72328,9.80108,5.64698,8.08355,Desk Lamp
0.41563,0.25191,0.22041,1.91131,0.19217,0.04711,1.2102,0.54851,1.45058,1.01499,Phone Charger
2.59868,0.95142,0.08707,1.2887,0.29536,0.48577,1.13779,0.90435,0.23115,0.84356,Monitor
56.03738,52.43722,50.77978,50.7444,51.31549,54.16958,52.25371,53.69868,50.0313,52.86008,Electric Fan
55.26684,46.4734,46.50666,62.73883,47.89416,41.13405,60.65425,52.02945,41.38891,57.6495,Laptop Charger
9.7135,7.05539,5.65175,6.03825,8.91158,4.74403,5.69937,7.75287,5.86498,6.01494,Desk Lamp
0.12166,0.35353,1.27628,1.04498,2.63094,0.89424,1.72777,0.12906,1.81997,1.04498,Phone Charger
1.20364,1.53391,2.38554,0.87062,1.78679,0.07256,0.66608,1.71147,0.25259,0.14493,Monitor
49.96222,50.96013,48.9619,51.62274,49.48543,53.25102,51.88507,52.54043,50.69763,53.31655,Electric Fan
56.99723,44.60712,55.42495,53.45709,61.593,56.57097,47.88687,43.0944,56.32643,44.45666,Laptop Charger
5.38727,7.05978,8.02538,7.74019,6.40232,6.22818,8.15809,8.21997,7.77819,9.17204,Desk Lamp
1.52752,0.6724,0.89424,0.61782,0.52067,0.19962,0.24187,0.58322,2.37957,1.44415,Phone Charger
0.155,1.08484,2.10801,2.23545,0.59707,2.11411,1.94842,2.47477,0.38003,1.78053,Monitor
50.96013,53.33474,49.2061,51.25661,50.50636,53.12705,50.79998,55.238,54.58002,51.80314,Electric Fan
45.91442,56.78242,48.73826,59.81372,56.63961,52.59873,58.07302,44.42074,52.94188,52.37262,Laptop Charger
7.48911,9.96004,7.35146,8.45736,8.50205,7.64697,9.301,8.72796,8.01705,6.00561,Desk Lamp
0.82322,1.28544,1.04637,0.50978,0.37245,0.62818,0.15935,0.31668,0.181,2.15063,Phone Charger
0.30247,0.86386,1.49552,0.44852,0.63163,0.8775,1.07821,0.70043,0.67983,0.10156,Monitor
50.89839,51.48554,51.84288,50.88578,51.58785,51.94212,52.15866,50.13989,48.69709,49.97117,Electric Fan
42.69079,55.53817,60.34569,38.88305,54.1642,51.46119,42.13069,48.4114,62.50642,70.17085,Laptop Charger
7.04222,6.08013,6.07548,7.52764,7.5874,5.4984,6.55662,6.07548,3.72514,6.88333,Desk Lamp
0.61091,0.24443,1.18063,1.19707,1.45701,0.48227,1.05828,3.47679,0.12327,0.57142,Phone Charger
1.57854,0.5346,0.03694,1.49552,0.72783,0.90435,0.0958,0.09432,2.63387,1.86165,Monitor
49.72494,51.31298,50.44035,53.46919,51.5866,51.33552,48.73761,51.40432,50.77473,49.4893,Electric Fan
38.58843,54.03179,57.88819,49.84241,42.88754,51.49678,58.91509,57.56881,45.38104,47.84908,Laptop Charger
6.34294,5.87909,7.35146,8.68379,8.94333,7.79927,9.14066,6.83005,8.35131,6.91876,Desk Lamp
0.74834,0.82582,0.32732,0.40507,0.39802,1.7272,0.54826,0.10156,1.18392,1.41838,Phone Charger
0.14758,2.04074,1.02499,0.45075,3.56188,0.63853,1.81179,3.57829,3.31898,1.78053,Monitor
51.6352,50.55455,51.37056,51.6626,51.45681,51.80065,51.14497,51.9012,52.51956,52.50851,Electric Fan
56.96051,56.1693,45.86502,46.9401,55.5493,76.03055,69.66779,47.37632,69.64413,71.90815,Laptop Charger
6.97619,10.06159,8.0877,7.90848,5.81783,6.66022,8.14155,6.15894,8.29396,6.26959,Desk Lamp
0.8875,0.34858,0.48676,0.77222,0.80964,1.90201,0.19531,0.3592,1.75232,0.87062,Phone Charger
1.45058,3.64374,2.46291,2.49255,0.54156,0.38745,2.80264,0.15935,2.52802,0.15935,Monitor
52.05852,52.21052,51.323,51.11357,50.91982,51.31549,49.19572,53.46799,53.11489,54.71429,Electric Fan
65.51145,60.57315,44.33755,50.55328,54.86603,61.08272,57.18791,60.30797,48.7657,46.44214,Laptop Charger
6.63326,8.47769,9.3438,8.10014,8.53449,8.05449,8.02954,6.37951,6.54306,7.39459,Desk Lamp
1.35978,1.60715,0.181,0.222,0.42945,0.09949,0.33087,0.72783,2.12629,0.47145,Phone Charger
0.83,2.01004,1.61667,0.82322,0.49974,3.46853,0.87062,1.03826,0.37333,0.04347,Monitor
53.91414,52.05729,52.58585,52.61529,52.19695,51.79692,52.20682,50.8328,49.8969,53.06255,Electric Fan
42.95128,42.53856,44.91938,50.47717,58.72859,61.65311,60.99182,63.96691,65.76921,64.80998,Laptop Charger
8.19936,14.70277,9.17988,3.71973,3.98255,5.24604,8.37584,7.0861,8.15395,8.55878,Desk Lamp
1.67048,0.82978,0.55546,0.2108,0.99378,1.65151,0.59015,0.24817,0.25259,0.91445,Phone Charger
0.12536,12.88838,3.09441,1.63569,0.98492,0.14017,1.73034,1.02499,1.768,0.12327,Monitor
54.38825,57.49769,52.92967,53.13679,52.29317,53.58042,52.60548,51.9508,52.17595,52.30919,Electric Fan
58.5444,55.38032,59.96438,55.31272,54.50624,51.92662,51.06771,48.30029,44.35095,41.92151,Laptop Charger
8.41664,8.00039,6.41143,6.46148,8.21585,8.73197,9.56797,6.97619,8.63147,6.85671,Desk Lamp
1.6008,0.76199,0.91109,1.04498,0.25616,0.00699,2.78528,1.11466,1.09147,1.07489,Phone Charger
0.70043,2.02233,1.64835,2.52211,1.55943,3.6056,1.25605,0.80964,0.59707,0.83,Monitor
52.55149,50.24828,51.35054,50.74314,51.79195,50.07986,49.87767,52.49253,51.76959,50.38699,Electric Fan
43.45988,48.96841,51.6626,54.74929,54.87373,54.95952,56.36175,55.42437,63.37664,60.29923,Laptop Charger
5.39212,8.04618,9.1838,9.1838,6.2466,9.51409,10.82775,6.58371,5.77529,8.19936,Desk Lamp
0.44089,0.49276,0.91744,0.11604,0.48577,0.92455,0.31313,0.26315,0.68021,1.14769,Phone Charger
0.5346,1.26259,1.50193,2.20522,0.27441,2.27766,1.26259,2.73888,0.50672,1.69887,Monitor
51.56914,51.18388,53.46072,52.98823,51.72357,51.69496,51.73975,50.91729,50.19347,53.00895,Electric Fan
59.75534,55.69505,53.34626,45.09365,40.39374,44.13327,44.11839,59.44723,64.93941,53.73545,Laptop Charger
9.72113,5.84613,10.48127,6.49779,7.33418,7.35146,4.75413,8.01289,8.23644,9.24639,Desk Lamp
0.6724,0.5137,1.53071,0.05802,0.45776,0.28192,0.25616,1.68311,1.17076,0.54504,Phone Charger
2.18705,0.62473,2.4094,0.70043,1.15758,0.09432,0.80964,0.84356,0.50672,0.25191,Monitor
54.82695,52.33137,52.07709,49.50349,51.63021,51.81058,52.86253,48.61991,53.0735,52.3326,Electric Fan
45.82038,45.71173,46.3374,56.2795,58.82358,59.68202,50.84984,52.52939,44.77046,44.19272,Laptop Charger
4.75918,11.2114,5.17249,6.73193,7.91267,8.53449,9.58334,9.79728,4.57131,5.80839,Desk Lamp
0.39901,0.49974,1.43771,1.15099,0.78924,0.74492,1.22004,0.16295,0.73112,0.13646,Phone Charger
3.9293,1.41193,1.46344,0.64542,2.11411,0.06633,2.2957,1.15099,0.42266,0.20248,Monitor
51.38932,52.80998,50.73556,52.28577,50.98027,50.55328,53.46677,54.49909,51.01552,50.87191,Electric Fan
40.63262,57.57336,47.14989,44.90472,55.41791,60.15584,60.91327,59.80711,51.41058,44.87118,Laptop Charger
11.42008,7.43762,6.07083,5.8885,10.4076,6.94971,9.23858,8.13327,3.84905,8.33904,Desk Lamp
0.28943,0.59707,0.81304,0.75471,0.55199,0.51362,2.20522,0.71756,0.16295,0.05075,Phone Charger
0.98975,1.04498,2.33771,0.03694,0.05162,2.4451,2.27164,1.20364,2.0897,1.23643,Monitor
51.95451,50.69258,50.62677,51.73353,52.80386,51.14999,52.17225,54.63115,51.12237,49.22424,Electric Fan
53.85704,59.96714,54.7481,44.948,59.68313,58.54384,48.1573,49.80199,67.09414,77.28196,Laptop Charger
7.97537,5.27536,7.44621,6.77214,6.34294,5.74686,5.6422,9.33991,7.13862,12.49567,Desk Lamp
1.43771,1.7586,0.75078,1.8834,0.75471,0.50672,0.50323,0.21324,0.31577,1.04165,Phone Charger
0.20966,0.38003,0.12327,0.82322,2.16886,0.48676,0.93799,1.64835,1.52113,0.35731,Monitor
52.58585,53.32262,53.56229,50.00828,54.14564,53.66008,50.92108,51.72482,53.94898,52.15002,Electric Fan
64.55047,47.64713,54.08275,65.26813,58.25397,53.37838,48.48164,47.32482,43.89693,43.41684,Laptop Charger
6.69611,10.80965,5.19214,6.1219,8.26111,8.72796,5.064,5.02932,7.43762,8.21585,Desk Lamp
0.17375,1.98851,0.71414,4.65537,0.93346,0.54826,0.99495,0.28468,0.71071,1.83051,Phone Charger
0.33087,0.59015,2.33771,0.4638,1.67364,0.08707,0.94471,0.6867,0.21453,0.1088,Monitor
49.41055,48.84465,53.22066,51.60778,51.41933,51.53297,50.78356,50.78483,53.63595,51.78947,Electric Fan
58.28717,47.18881,43.85566,51.43745,59.81427,45.83206,47.31209,44.73195,43.65885,44.72075,Laptop Charger
7.76976,6.65124,7.93359,4.85978,4.90484,7.68941,5.03428,7.30823,7.93359,7.50624,Desk Lamp
1.89533,0.11057,0.274,1.94534,1.36344,1.01499,1.12458,0.06529,0.61436,0.08843,Phone Charger
2.53982,1.69257,0.80964,1.60397,0.274,2.25356,0.58322,1.68626,0.46477,2.72725,Monitor
51.05953,50.69384,53.14773,53.50064,52.86619,52.72557,52.16731,50.78862,51.11608,51.4818,Electric Fan
44.5727,49.67351,48.28252,55.40323,58.88106,61.00752,62.16097,63.27229,59.76471,60.44887,Laptop Charger
8.12914,5.91199,10.67526,9.5218,9.00274,9.4446,8.84791,5.69937,4.32405,5.69462,Desk Lamp
0.65231,0.25566,0.03618,1.26912,1.36398,0.32708,0.46762,0.27441,1.59126,1.05496,Phone Charger
0.05162,0.00032,2.31972,1.49552,1.61493,4.32924,1.2887,0.54851,2.46884,1.27628,Monitor
51.68252,49.90586,53.23524,51.13869,53.02357,50.95761,53.65888,51.5392,50.67359,53.14652,Electric Fan
55.34859,56.95019,57.3906,56.71797,57.98151,60.02315,65.25586,62.45073,55.75992,53.30927,Laptop Charger
7.71482,9.48324,9.07773,3.58376,6.01028,9.77066,7.73174,8.93143,6.99823,4.71875,Desk Lamp
0.74834,1.59126,0.14132,0.2669,0.49443,1.01397,0.81393,0.3592,0.05438,1.14769,Phone Charger
0.21682,1.16417,1.66732,1.80554,0.81393,2.31372,0.70043,0.274,1.18392,0.06529,Monitor
53.09664,54.73565,51.55792,53.76616,51.41683,51.88259,53.71556,53.38201,52.62265,48.70102,Electric Fan
48.21335,45.118,47.77343,56.25574,63.62563,57.55459,68.93086,50.37809,54.45026,59.29489,Laptop Charger
7.62997,10.56934,5.55127,4.61722,10.60227,7.83715,5.12327,9.77447,8.39217,7.96702,Desk Lamp
1.36398,1.03166,0.38392,2.67188,1.41024,1.68626,1.26259,0.38745,0.07369,0.30824,Phone Charger
1.01832,0.16242,2.69814,1.41838,0.65231,1.46986,2.87762,2.02233,2.30171,0.25191,Monitor
53.10029,55.20738,49.86613,53.30563,48.58717,50.88956,52.84176,52.37324,50.14627,52.51342,Electric Fan
45.42257,56.7761,59.46273,48.05232,42.88754,61.27012,50.38317,44.43835,61.51402,55.85389,Laptop Charger
4.73393,8.96712,8.19112,8.35949,7.30823,7.87495,7.00263,3.529,6.3658,9.50252,Desk Lamp
0.30602,0.53808,0.0958,1.32125,1.62788,0.29892,0.27756,0.73467,0.82978,1.04165,Phone Charger
0.35731,2.60455,0.00032,1.17076,0.13772,1.15099,0.79605,2.24753,2.80843,0.52067,Monitor
53.43651,54.10612,53.1915,52.96871,54.85419,51.25411,50.99915,52.05605,51.94956,51.57662,Electric Fan
46.46524,59.69471,49.88793,51.87515,61.98229,47.45048,49.99485,60.33038,48.67748,48.33186,Laptop Charger
8.85189,6.05223,12.69285,10.37806,3.8919,7.57888,8.23232,5.00948,9.12494,4.24594,Desk Lamp
0.16655,3.93463,1.44737,0.39142,1.23315,1.05828,0.50978,0.85709,0.12688,0.08344,Phone Charger
0.36488,5.064,3.85978,1.45058,2.49846,0.1305,0.79605,0.52764,0.80964,0.4638,Monitor
52.28207,52.58462,51.28292,53.07595,50.87947,51.24407,51.89748,52.60916,53.62147,50.94879,Electric Fan
64.72203,48.51771,56.33744,64.67261,43.01132,59.48596,62.25946,48.1804,62.0234,53.34989,Laptop Charger
6.97619,10.24833,5.6231,9.13673,6.10799,10.79879,5.98693,13.68349,6.51591,7.96702,Desk Lamp
1.00589,0.04795,0.09211,0.00763,0.93747,0.62178,0.14132,1.09479,0.38383,0.52067,Phone Charger
2.0346,0.64122,0.14017,1.93607,0.93127,0.28192,0.54156,1.13779,1.25605,0.14758,Monitor
51.58535,53.80228,53.17448,51.78326,52.56253,55.17203,52.93212,53.90092,49.98909,51.98301,Electric Fan
50.74946,59.74983,60.94416,69.71414,47.3703,60.94525,47.35826,63.19459,46.963,77.67145,Laptop Charger
9.70968,4.68329,11.25045,5.76108,5.65652,9.84662,9.51794,6.31547,4.22504,10.37806,Desk Lamp
0.14132,0.67296,0.80624,1.3514,0.27441,1.59126,0.18844,1.58479,0.45075,0.37245,Phone Charger
0.72099,4.48934,0.34974,0.61782,0.59463,0.77563,0.6867,0.03694,1.4827,1.67364,Monitor
51.52423,53.3408,53.56471,51.17634,53.58887,54.06537,53.21944,54.51934,52.90771,52.85886,Electric Fan
46.29245,60.68906,54.83643,60.84277,67.25213,61.45164,76.11239,55.51179,79.81858,51.94522,Laptop Charger
7.16045,5.17741,6.16357,9.57566,9.62554,5.56567,4.80453,12.61618,8.87579,6.76321,Desk Lamp
0.02525,0.96818,2.28367,0.14017,1.28044,0.29319,0.03618,1.74605,1.26585,0.52067,Phone Charger
1.21002,0.46477,1.78679,1.50833,1.54668,2.17492,1.01832,2.53982,2.28367,2.18705,Monitor
51.23405,50.83911,52.83565,55.0387,52.84664,51.58161,52.06843,50.5406,52.41508,49.77375,Electric Fan
56.96912,71.33818,54.87551,62.65791,49.53315,61.3666,58.73978,45.68901,54.71369,66.82776,Laptop Charger
4.90984,5.22156,6.57017,7.21275,8.31446,7.14735,10.87833,8.42887,6.8167,8.76803,Desk Lamp
0.73809,0.91782,1.34074,0.51718,0.88547,0.02525,0.46762,0.2383,0.86555,1.45058,Phone Charger
2.17492,2.33771,1.57218,1.56581,0.16985,1.37962,3.35235,0.11604,0.18813,1.94842,Monitor
51.11608,49.96222,51.87887,48.16654,52.32151,50.96013,52.23644,51.03187,51.76461,52.37693,Electric Fan
54.2001,49.23136,63.23345,58.93739,55.06999,61.20267,73.80271,48.088,60.7608,57.70571,Laptop Charger
8.0877,6.65124,6.37037,6.00561,8.85588,9.48709,9.87315,8.6355,9.2073,7.87075,Desk Lamp
0.06265,1.3245,0.08707,1.22332,0.56241,0.93127,0.4906,1.20364,0.92791,0.54826,Phone Charger
1.62301,0.64542,3.30226,0.48577,0.05075,0.91109,0.25973,1.3602,0.72783,0.86386,Monitor
51.06959,52.77084,49.67222,49.01395,50.72545,48.61729,51.82798,52.68638,50.91099,50.27629,Electric Fan
48.81072,63.06263,52.27467,53.95738,61.01076,48.88311,56.77149,60.38337,59.90614,68.21065,Laptop Charger
4.97468,7.96285,8.53044,9.17204,6.98941,5.39696,4.11483,6.14043,8.77603,7.51052,Desk Lamp
1.74526,0.18094,1.20692,0.17734,0.22573,0.32331,0.27043,0.45426,0.23472,0.96148,Phone Charger
1.37315,0.72099,1.35371,2.22941,0.5346,0.26687,0.46477,1.43127,1.81803,0.31954,Monitor
51.28793,50.33739,50.70775,52.30179,52.67903,49.46478,50.50636,51.70367,51.03815,52.41138,Electric Fan
46.26588,52.37015,59.77132,60.80913,64.80125,52.57419,59.74928,81.73303,62.38119,63.22348,Laptop Charger
9.0659,9.46779,6.98501,5.34357,5.28024,4.76927,6.23739,5.63743,6.05688,4.64775,Desk Lamp
1.21828,0.0143,0.28112,0.92118,0.43326,1.0483,0.20248,0.11604,0.36867,0.76199,Phone Charger
1.4827,0.56369,2.06524,0.75078,1.4827,1.50833,1.45701,1.34723,0.91782,0.21682,Monitor
53.2498,51.71487,51.88507,53.7493,52.25617,50.97272,50.2572,50.5837,51.6738,50.75199,Electric Fan
57.80948,60.0802,67.16395,62.02287,74.77577,66.27864,85.66523,54.49969,66.19641,75.0826,Laptop Charger
6.20513,5.92607,8.22821,4.14641,7.87495,8.00456,4.87482,4.85477,6.70955,5.0986,Desk Lamp
1.0483,0.55199,1.06261,0.63163,0.30247,0.24817,0.15871,0.59015,0.18813,0.41802,Phone Charger
1.10473,0.83678,1.94225,0.03694,0.50672,0.86386,1.90511,0.85361,1.43771,0.77563,Monitor
51.79195,49.74036,52.35846,53.81312,51.74472,49.96093,50.20876,53.33959,50.58497,50.32849,Electric Fan
62.37322,61.66866,63.6794,49.6214,64.83825,70.27014,64.03652,66.47753,67.36656,60.77818,Laptop Charger
5.57046,7.78241,8.78003,8.46143,11.61983,10.18876,10.009,8.096,9.6447,10.11405,Desk Lamp
0.41211,0.15935,1.55943,0.07369,0.24545,0.72441,0.10518,1.58808,0.59015,0.57975,Phone Charger
0.30247,2.70979,0.31954,0.76199,2.4807,0.76199,0.82322,0.19531,3.42991,0.2383,Monitor
52.17595,53.01748,51.2353,52.93578,50.74314,52.69862,52.35969,50.83911,52.17595,51.49927,Electric Fan
63.6319,52.93151,50.85489,68.53215,75.13913,53.41472,67.78258,73.29832,57.21649,57.08032,Laptop Charger
5.35329,10.19994,5.33871,5.03428,4.91983,7.74019,8.19936,7.99206,9.07773,9.40977,Desk Lamp
0.95813,0.28112,1.47949,0.66459,0.32023,0.82661,1.06667,0.54156,0.64887,1.26797,Phone Charger
1.9546,3.81683,1.46986,1.50193,1.83675,1.82427,2.82576,1.89271,0.86386,0.76881,Monitor
48.61598,49.24238,52.05729,52.36832,51.4743,51.1889,54.80206,51.22277,52.14384,50.84164,Electric Fan
67.9673,68.02156,48.65328,71.73319,60.01985,47.31076,67.16744,55.26743,50.09455,58.84144,Laptop Charger
9.77827,8.17874,4.38107,2.94073,4.85978,5.06895,8.257,7.3039,8.35949,7.02903,Desk Lamp
0.68802,1.25278,0.76881,0.12327,0.34858,0.7272,1.74605,1.63885,1.10804,0.43672,Phone Charger
0.38039,0.98492,0.02227,0.17375,0.0143,0.09432,1.21676,2.25959,0.91782,0.45776,Monitor
51.57164,49.77761,51.63395,49.32006,52.16114,52.57113,52.03378,53.70712,51.70865,49.38859,Electric Fan
62.68066,55.59557,65.04607,61.38759,59.52356,53.20365,49.67158,74.50383,59.01483,64.159,Laptop Charger
7.88753,6.42054,4.68329,5.95418,10.08783,9.3438,6.22818,7.48054,9.19164,8.44108,Desk Lamp
0.55597,0.42945,0.76881,2.22337,0.16242,0.11242,1.19707,1.4087,0.39521,1.29847,Phone Charger
0.33087,0.57629,0.73467,0.20707,1.36667,1.20364,2.0346,0.41563,3.11138,1.72405,Monitor
51.80314,51.10604,50.13222,52.97237,54.59667,49.8469,52.11418,50.55582,51.62398,52.68883,Electric Fan
63.25392,53.23402,61.80424,63.83735,61.70781,47.77675,53.18785,67.90167,52.82098,48.23247,Laptop Charger
8.42479,9.03435,10.80965,4.74908,11.49739,6.74981,7.60444,9.75543,9.1328,7.09924,Desk Lamp
2.36763,1.0981,1.78992,0.27065,0.11427,1.19707,0.02889,1.57854,0.41915,0.78584,Phone Charger
1.76173,0.96483,2.58693,2.43915,9.78968,0.52067,1.768,1.81179,1.50193,2.13238,Monitor
53.15016,50.94124,52.48639,52.30426,53.54054,50.55962,50.4924,49.89433,49.97117,53.41956,Electric Fan
53.10515,63.07947,69.39157,64.34077,53.52301,46.23451,49.45897,48.13355,55.0694,61.90053,Laptop Charger
8.37992,8.43701,8.59112,10.01652,11.98317,7.18662,7.51908,7.89591,6.61526,6.55662,Desk Lamp
0.20607,0.72441,0.00397,0.04711,0.73125,0.29892,1.38932,0.44374,0.4638,1.32125,Phone Charger
0.20966,2.0958,2.5634,2.36165,2.43321,1.8865,1.10473,0.87062,2.3736,2.84307,Monitor
50.4594,49.73522,52.19201,53.09664,50.1654,50.92989,50.99789,50.45433,49.89305,52.52325,Electric Fan
57.28734,62.44119,64.56182,70.99687,73.07718,70.66938,64.41366,73.1323,52.39477,49.79943,Laptop Charger
6.94971,12.05171,8.55473,6.83894,6.65124,9.11315,9.06196,5.455,7.86236,9.22685,Desk Lamp
0.01495,1.12458,0.08707,0.73809,0.31201,0.48926,0.70729,0.65576,0.11604,0.82322,Phone Charger
2.22941,1.34074,2.43321,0.50978,1.10473,0.04347,0.58322,1.9546,1.64202,0.74151,Monitor
50.07986,51.91485,51.94832,52.80875,49.89177,52.06966,50.48225,50.20621,51.11483,49.12957,Electric Fan
43.83003,49.81547,51.32551,49.6973,57.28334,44.97381,54.08935,57.44417,60.69668,63.66218,Laptop Charger
5.9026,8.80801,6.24199,8.579,11.55695,7.78241,8.78803,6.66022,8.29806,7.30823,Desk Lamp
0.05162,0.54851,0.11057,0.33841,0.07001,1.34398,0.94471,1.30173,0.89424,1.09517,Phone Charger
2.25959,0.44374,1.74291,3.95062,1.4827,1.13119,0.77563,0.32378,1.90511,0.78924,Monitor
50.05814,52.38924,51.41058,50.1501,50.75199,50.95761,52.46181,51.06331,51.64641,50.71913,Electric Fan
73.7949,70.47311,74.3607,61.44196,64.62625,55.6026,48.99964,46.47203,46.17855,48.15928,Laptop Charger
6.76321,8.49799,6.91876,5.66605,8.81999,6.95412,6.31547,7.31688,9.301,7.50624,Desk Lamp
1.0483,1.57854,0.04795,1.25605,1.54987,1.87098,1.67364,0.83339,1.17405,0.6592,Phone Charger
0.44089,0.73467,1.54668,0.30448,1.61667,0.5137,2.7679,2.1202,2.27766,0.71414,Monitor
49.96606,51.62648,53.16597,48.3838,53.01504,49.64263,49.33041,49.73265,50.29667,51.11483,Electric Fan
52.03316,50.45369,48.79507,55.5616,54.90214,61.78763,60.90839,63.10998,59.99185,46.00283,Laptop Charger
6.23739,6.82115,9.00274,7.051,8.78003,7.8119,8.4533,6.13117,6.94529,8.10429,Desk Lamp
1.6008,0.1989,0.75517,2.34669,1.65468,0.42969,0.84694,0.36109,0.04061,0.11796,Phone Charger
0.99829,1.96694,0.97153,0.18472,2.18099,1.96077,2.21733,4.48934,2.41536,1.46344,Monitor
49.16071,52.35969,53.26922,51.01048,52.75371,52.4077,51.71363,51.75466,50.21769,50.85804,Electric Fan
42.59105,45.7014,57.85423,62.81542,62.68542,46.28291,58.62956,53.23888,71.79203,64.26781,Laptop Charger
5.65652,7.84555,5.16758,9.744,6.09871,6.51138,8.53449,4.82465,9.32047,7.51908,Desk Lamp
0.27043,1.24297,0.40859,0.41915,0.4332,1.84609,0.97363,1.21676,2.35866,0.64887,Phone Charger
1.74291,0.71151,3.91328,0.48577,1.85543,3.6056,0.40859,2.23545,2.45698,0.19217,Monitor
52.88451,50.39716,51.78574,52.03749,52.80509,50.01468,49.82894,50.67612,49.11009,50.33612,Electric Fan
65.98918,64.51952,60.83897,53.94717,47.61252,42.07553,43.92964,46.96031,55.51531,58.00468,Laptop Charger
10.84221,8.4533,7.9712,4.2616,9.33603,8.87579,6.61075,10.2632,9.25811,5.6851,Desk Lamp
